cer,wer,bwer,line_count_match,gt_line_count,transcription_line_count,document_id,method
0.238562091503268,0.4842767295597484,0.4433962264150943,True,34,34,7474188,openai
0.1812316715542522,0.5265017667844523,0.4770318021201413,True,31,31,7474189,openai
0.2436578171091445,0.5689655172413793,0.496551724137931,False,31,30,7474194,openai
0.2287145242070117,0.5046153846153846,0.4153846153846154,True,33,33,7474190,openai
0.1145038167938931,0.25,0.25,True,4,4,7474184,openai
0.2547554347826087,0.5436507936507936,0.4801587301587302,True,28,28,7474185,openai
0.2616621983914209,0.5591715976331361,0.4615384615384615,False,33,32,7474191,openai
0.2141689373297002,0.5141955835962145,0.4605678233438486,True,33,33,7474187,openai
0.2614525139664804,0.5660377358490566,0.4842767295597484,False,32,31,7474193,openai
0.31464737793851716,0.6832740213523132,0.6192170818505338,False,33,32,7474186,openai
